Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW,PH QF
LA_PARGUERA_67W_18N,17.954,-67.051,9/6/2012,12:17,472.9,2,17.61,396,2,16.12,1014.3,29.8,98.6,-999,-999,481.4,402.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/6/2012,15:17,476.2,2,19.75,394.6,2,18.65,1014,31.4,97.68,-999,-999,485.8,402.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/6/2012,18:17,491.1,2,20.7,382.7,2,17.07,1012.4,33.8,99.11,-999,-999,501.4,389.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/6/2012,21:17,482.6,2,21.8,375.9,2,18.01,1011.9,34.8,99.55,-999,-999,493.4,382.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,0:17,470.3,2,17.23,386.2,2,15.45,1012.9,34.2,100.61,-999,-999,478.5,392.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,3:17,462.8,2,16.1,381.1,2,14.66,1013.1,32.7,100.51,-999,-999,470.4,386.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,6:17,483.3,2,15.48,395.1,2,14.59,1011.6,31.4,99.33,-999,-999,490.9,401,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,9:17,482.8,2,15.12,390.8,2,14.37,1011.4,30.4,99.04,-999,-999,490.2,396.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,12:17,498.3,2,17.38,392.6,2,15.52,1012.8,29.8,97.83,-999,-999,507.1,398.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,15:17,464.7,2,19.76,389.3,2,18.33,1013.2,31.3,97.5,-999,-999,474,396.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,18:17,468.1,2,20.89,382.2,2,17.41,1011.3,33.7,99.42,-999,-999,478.1,389,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/7/2012,21:17,463.4,2,22.06,376.9,2,17.76,1010.8,34.7,100.16,-999,-999,473.9,383.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,0:17,461.8,2,17.24,372.9,2,14.88,1012,34.2,101.33,-999,-999,469.9,378.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,3:17,488.4,2,16.05,383.7,2,14.68,1013.1,32.6,100.02,-999,-999,496.3,389.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,6:17,507.8,2,15.38,386.8,2,14.42,1011.6,31.2,98.25,-999,-999,515.7,392.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,9:17,481.8,2,14.97,392.4,2,14.37,1011.6,30.2,98.31,-999,-999,489.1,398.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,12:17,512.2,2,17.38,391.1,2,15.64,1013.6,29.6,96.61,-999,-999,521.3,397.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,15:17,475.1,2,19.23,387.9,2,17.18,1014.2,30.8,96.48,-999,-999,484.4,394.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,18:17,464.6,2,20.47,384.5,2,17.4,1012.3,32.7,97.84,-999,-999,474.4,391.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/8/2012,21:17,457.4,2,20.86,377.3,2,17.48,1011.6,33.7,99.21,-999,-999,467.2,384,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,0:17,456.7,2,17.35,375.3,2,15.69,1013.4,33.4,100.22,-999,-999,464.8,381.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,3:17,465.8,2,16.38,388,2,15.43,1014.3,32.4,99.6,-999,-999,473.5,394.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,6:17,486.4,2,15.87,395.5,2,15.26,1013.4,31.4,98.53,-999,-999,494.2,401.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,9:17,468.4,2,15.46,387.6,2,14.37,1013.6,30.6,98.52,-999,-999,475.7,393.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,12:17,480.1,2,17.6,389.6,2,15.88,1015.1,30.1,97.67,-999,-999,488.7,395.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,15:17,463.9,2,18.99,387,2,16.66,1015.6,31.2,97.25,-999,-999,472.9,393.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,18:17,457.9,2,20.14,381.5,2,17.34,1013.2,32.8,98.15,-999,-999,467.3,388.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/9/2012,21:17,441.6,2,19.87,377,2,16.85,1013.1,33.5,99.42,-999,-999,450.6,383.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,0:17,444.2,2,16.92,378,2,15.15,1013.7,33,100.12,-999,-999,451.8,383.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,3:17,440.3,2,15.81,387.2,2,14.73,1014.6,31.9,99.95,-999,-999,447.4,393,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,6:17,445.9,2,15.17,391.3,2,14.14,1013.9,30.8,99.63,-999,-999,452.8,396.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,9:17,445.5,2,14.63,392.8,2,13.66,1013.8,30,99.5,-999,-999,452.1,398.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,12:17,449.8,2,16.87,392.2,2,14.66,1014.7,29.4,98.89,-999,-999,457.5,398.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,15:17,440.6,2,18.41,388.9,2,15.91,1014.7,30.7,98.38,-999,-999,448.8,395.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,18:17,444.6,2,20.23,383.9,2,17.06,1012.5,32.5,98.99,-999,-999,453.7,390.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/10/2012,21:17,443.4,2,21.16,378.6,2,17.55,1012.4,33.6,100,-999,-999,453,385.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,0:17,441.2,2,16.99,377.5,2,14.29,1013.6,33.6,101.07,-999,-999,448.9,382.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,3:17,446.8,2,16.1,392.4,2,14.71,1013.9,32.3,99.78,-999,-999,454.1,398.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,6:17,481.4,2,15.15,391.6,2,13.76,1012.7,31.2,98.57,-999,-999,488.8,397.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,9:17,458.4,2,14.44,390.9,2,12.97,1013.1,30.1,98.49,-999,-999,465.1,396,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,12:17,457.9,2,16.24,391.4,2,14.07,1014,29.3,98.01,-999,-999,465.5,397,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,15:17,446.1,2,18.62,388.9,2,15.71,1014,30.4,97.38,-999,-999,454.6,395.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,18:17,446.1,2,19.68,382.5,2,16.78,1011.4,32.2,98.6,-999,-999,455,389,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/11/2012,21:17,442.8,2,19.66,377.3,2,17.06,1011.3,33,99.61,-999,-999,451.6,383.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,0:17,449.9,2,16.17,378,2,14.63,1012.7,32.7,100.25,-999,-999,457.3,383.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,3:17,446.5,2,14.44,382.7,2,13.92,1013.1,31.4,99.6,-999,-999,453,388.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,6:17,445,2,14.92,398.6,2,14.36,1011.3,30.3,99.34,-999,-999,451.8,404.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,9:17,452.3,2,14.14,397.6,2,13.61,1011.3,29.5,99.35,-999,-999,458.8,403,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,12:17,433.1,2,16.54,403.6,2,15.16,1012.2,28.9,99.49,-999,-999,440.4,409.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,15:17,447.5,2,19.77,388.9,2,19.01,1012.3,31.5,98.05,-999,-999,456.5,396.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,18:47,438,2,16.77,385.6,2,15.66,1010.1,33.5,100.69,30.864,34.713,445.5,391.7,423.6,372.5,51.1,424.9,373.6,51.3,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,19:17,432.8,2,15.97,385,2,12.64,1009.8,34,100.92,30.892,34.713,439.8,389.9,418,370.6,47.4,419.3,371.7,47.6,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,19:47,440.6,2,15.97,384.6,2,12.58,1009.6,34.3,101.19,30.818,34.705,447.7,389.5,425.6,370.2,55.4,426.9,371.3,55.5,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,20:17,438.1,2,16.06,384.1,2,12.47,1009.7,34.6,101.47,30.844,34.709,445.2,388.9,423.2,369.7,53.5,424.4,370.8,53.6,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,20:47,438.3,2,16.12,384,2,12.56,1009.7,34.8,101.66,30.85,34.711,445.5,388.9,423.5,369.7,53.8,424.7,370.8,54,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,21:17,438.3,2,15.78,384,2,12.42,1009.8,35,102.05,30.824,34.707,445.3,388.8,423.4,369.7,53.7,424.6,370.8,53.9,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,21:47,438.5,2,15.43,384,2,12.5,1010.1,35.2,101.6,30.811,34.707,445.4,388.9,423.6,369.8,53.7,424.8,370.9,53.9,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/12/2012,22:17,439.8,2,13.15,374.8,2,11.55,1010.2,35.3,102.06,30.793,34.706,445.7,379.2,423.9,360.7,63.2,425.2,361.7,63.4,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,0:17,437.3,2,16.03,382.5,2,14.63,1011,33.9,102.07,30.661,34.696,444.4,388.1,423.2,369.6,53.6,424.5,370.7,53.8,8.001,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,3:17,449.3,2,15.69,394.1,2,14.49,1011.6,32.3,101.05,30.456,34.681,456.5,399.9,435.2,381.2,53.9,436.5,382.4,54.1,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,6:17,445.2,2,15.52,395.6,2,13.72,1010.5,30.9,100.44,30.454,34.689,452.2,401.1,430.6,381.9,48.7,431.9,383.1,48.8,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,9:17,447.8,2,14.98,396.4,2,13.58,1010.1,30.1,99.99,30.28,34.674,454.6,401.9,432.9,382.7,50.2,434.2,383.9,50.3,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,12:17,459.5,2,17.54,395.6,2,15.67,1011.6,29.6,99.08,30.231,34.704,467.7,401.9,446.1,383.4,62.8,447.5,384.5,63,7.995,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,15:17,457.3,2,18.94,384.1,2,16.99,1012.4,30.9,98.35,30.286,34.711,466.1,390.7,444.9,373,72,446.3,374.1,72.2,7.989,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,18:17,446,2,18.92,378.8,2,16.55,1010.4,32.4,98.95,30.375,34.712,454.6,385.2,432.9,366.9,66.1,434.2,367.9,66.3,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/13/2012,21:17,449.1,2,19.16,377.3,2,16.73,1010.1,32.6,99.51,30.274,34.713,457.9,383.7,436,365.4,70.6,437.3,366.5,70.8,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,0:17,455.6,2,16.52,378.4,2,15.36,1011.2,32.4,99.3,30.188,34.71,463.3,384.3,441.8,366.5,75.3,443.1,367.6,75.5,7.995,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,3:17,456.8,2,15.76,386.6,2,14.4,1012.6,31.5,98.67,30.111,34.704,464.1,392.3,443.3,374.7,68.6,444.6,375.8,68.8,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,6:17,449.1,2,15.32,387.6,2,14.02,1011.2,30.7,98.35,30.064,34.696,456.1,393.2,435,375,60,436.3,376.2,60.2,8.005,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,9:17,455.3,2,14.97,393.8,2,13.65,1011.2,30,98.21,30.019,34.711,462.2,399.2,440.9,380.8,60.1,442.2,382,60.2,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,12:17,453.7,2,17.43,393.1,2,15.71,1012.6,29.6,97.79,30.049,34.725,461.8,399.4,441.1,381.5,59.6,442.5,382.7,59.8,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,15:17,448.1,2,18.68,388.3,2,16.65,1013.1,31,97.79,30.252,34.732,456.7,394.9,436.2,377.2,59,437.5,378.4,59.2,8,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,18:17,443.1,2,19.44,379.6,2,17.14,1011.2,32.5,98.52,30.384,34.687,451.9,386.3,430.7,368.2,62.6,432,369.3,62.7,8.008,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/14/2012,21:17,447,2,17.09,376,2,15.66,1011.1,32.6,99.56,30.289,34.683,454.8,382,433.6,364.2,69.4,434.9,365.2,69.6,8.004,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,0:17,454,2,16.14,382.1,2,14.9,1012.3,32,98.79,30.24,34.69,461.4,387.9,440.4,370.3,70.2,441.8,371.4,70.4,7.995,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,3:17,455.9,2,15.37,388.5,2,13.71,1013.1,31.1,98.5,30.212,34.716,463,393.9,442.3,376.4,66,443.7,377.5,66.2,7.994,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,6:17,460.3,2,15.34,391.3,2,14.5,1012,30.3,97.85,30.147,34.721,467.5,397,446.2,379,67.2,447.6,380.1,67.5,7.992,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,9:17,464.3,2,15.24,390.9,2,14.43,1011.8,29.8,97.72,30.105,34.715,471.5,396.6,450,378.5,71.4,451.3,379.7,71.7,7.991,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,12:17,453.6,2,17.43,392,2,15.78,1013.2,29.6,97.58,30.075,34.73,461.7,398.2,441.3,380.6,60.6,442.6,381.8,60.8,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,15:17,449,2,18.76,385.6,2,16.71,1013.6,31,97.45,30.262,34.732,457.6,392.1,437.4,374.8,62.6,438.7,375.9,62.7,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,18:17,450,2,20.08,381.2,2,17.48,1011.9,32.6,98.14,30.476,34.714,459.2,387.9,437.9,369.9,68,439.2,371,68.2,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/15/2012,21:17,445.6,2,21.08,376.4,2,18.55,1011.5,33.5,98.92,30.528,34.713,455.2,383.5,433.8,365.5,68.3,435.1,366.6,68.5,8.007,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,0:17,461.6,2,16.63,377.7,2,14.78,1012.6,33.4,99.49,30.442,34.711,469.4,383.3,448,365.8,82.1,449.3,366.9,82.4,7.989,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,3:17,456.3,2,16.2,383.8,2,15.01,1013.4,32.2,98.63,30.389,34.739,463.8,389.7,443.1,372.2,70.8,444.4,373.4,71,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,6:17,454.4,2,15.81,389,2,15.09,1011.5,31.3,98.53,30.332,34.741,461.7,395,440.2,376.6,63.6,441.5,377.8,63.8,7.994,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,9:17,469.4,2,15.23,392,2,14.18,1011.2,30.5,98.06,30.283,34.738,476.7,397.6,454.5,379.1,75.4,455.8,380.2,75.6,7.986,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,12:17,454.3,2,17.72,397.3,2,15.69,1012.7,30,97.9,30.276,34.75,462.5,403.6,441.6,385.4,56.2,442.9,386.6,56.4,7.995,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,15:17,447.8,2,19,386.1,2,16.52,1013.2,31.3,97.83,30.46,34.756,456.4,392.6,435.9,374.9,61,437.2,376,61.1,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,18:17,446.7,2,20.57,381.4,2,17.45,1011.6,33,98.69,30.761,34.753,456,388.1,434.4,369.7,64.7,435.7,370.8,64.9,8.004,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/16/2012,21:17,443.6,2,20.14,374.8,2,16.85,1011.7,34,99.8,30.693,34.739,452.7,381.3,431.4,363.3,68.1,432.6,364.4,68.3,8.008,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,0:17,463.8,2,16.21,378.8,2,15.03,1012.4,33.3,99.53,30.579,34.728,471.4,384.6,449.7,366.8,82.8,451,367.9,83.1,7.988,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,3:17,465.5,2,16.15,385.8,2,14.92,1013.1,32,98.54,30.578,34.771,473.1,391.6,451.6,373.8,77.8,452.9,374.9,78,7.993,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,6:17,452.5,2,15.61,391.7,2,14.67,1011.6,31,98.54,30.502,34.765,459.6,397.6,438.1,379,59.2,439.4,380.1,59.3,7.996,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,9:17,464,2,14.78,393,2,14,1011.3,30.2,98.49,30.408,34.751,470.9,398.6,448.9,379.9,69,450.2,381,69.2,7.995,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,12:17,476.2,2,17.56,389.8,2,15.58,1012.8,29.7,97.43,30.365,34.738,484.7,396,462.7,378.1,84.7,464.1,379.2,84.9,7.98,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,15:17,454.7,2,19.5,389.8,2,17.64,1013.9,31.3,97.2,30.679,34.774,463.7,396.8,442.9,379,63.9,444.2,380.1,64.1,7.999,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,18:17,451.8,2,20.7,381.8,2,17.47,1011.7,33.2,98.51,30.782,34.719,461.4,388.6,439.5,370.2,69.3,440.8,371.3,69.6,8,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/17/2012,21:17,443.5,2,17.32,374.1,2,14.6,1012.3,34.1,100.06,30.647,34.682,451.3,379.7,430.3,362,68.3,431.6,363.1,68.5,8.004,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,0:17,452.7,2,16.15,373.5,2,15.48,1012.4,32.9,99.16,30.556,34.671,460.1,379.4,438.9,361.9,77,440.2,363,77.2,7.997,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,3:17,440.9,2,16.22,385.6,2,15.26,1012,31.7,99.55,30.613,34.719,448.2,391.5,427.3,373.3,54,428.6,374.4,54.2,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,6:17,444,2,15.66,400.8,2,15,1011.6,30.8,99.59,30.59,34.731,451.1,406.9,429.9,387.8,42.1,431.2,389,42.2,8.005,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,9:17,458.4,2,15.4,392.8,2,14.41,1012,30.2,99.14,30.425,34.679,465.6,398.6,444.1,380.2,63.9,445.4,381.3,64.1,7.997,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,12:17,466.5,2,17.63,402,2,15.97,1013.3,29.8,98.07,30.396,34.672,474.9,408.5,453.6,390.2,63.4,455,391.4,63.6,7.992,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,15:17,449.7,2,18.91,384.6,2,16.55,1014.3,31.2,97.98,30.486,34.679,458.4,391,438.2,373.8,64.4,439.5,374.9,64.6,7.997,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,18:17,437.2,2,18.53,380.5,2,15.66,1013,32.5,99.05,30.502,34.65,445.4,386.5,425.2,369,56.2,426.5,370.1,56.4,8.009,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/18/2012,21:17,438.8,2,18.01,375.1,2,15.38,1012.3,32.6,99.48,30.502,34.634,446.8,381,426.3,363.4,62.8,427.5,364.5,63,8.011,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,0:17,449.7,2,16.27,377,2,14.4,1012.6,32.1,99.53,30.469,34.64,457.2,382.5,436.3,365,71.2,437.6,366.1,71.5,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,3:17,445.6,2,15.67,387,2,14.35,1013.4,31.2,99.21,30.44,34.644,452.7,392.6,432.3,375,57.3,433.6,376.1,57.5,8.002,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,6:17,458.1,2,15.35,395.5,2,14.02,1012.3,30.5,98.76,30.407,34.645,465.3,401.2,443.9,382.8,61.2,445.3,383.9,61.3,7.996,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,9:17,452.9,2,15.1,395.5,2,13.85,1011.3,29.9,98.6,30.369,34.643,459.8,401,438.3,382.3,56,439.7,383.4,56.2,8,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,12:17,457.5,2,17.35,402.4,2,15.51,1013.1,29.6,98.14,30.369,34.646,465.5,408.7,444.6,390.4,54.2,445.9,391.5,54.4,7.993,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,15:17,442,2,19.29,383.8,2,17.97,1013.1,31.3,98.12,30.542,34.65,450.7,390.8,430.3,373.1,57.1,431.5,374.2,57.3,8.009,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,18:17,438.2,2,18.17,375.8,2,16.07,1011.6,32.6,99.84,30.549,34.648,446.3,381.9,425.4,364,61.4,426.7,365.1,61.6,8.013,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/19/2012,21:17,442,2,16.61,376.3,2,15.06,1011.7,32.3,99.89,30.513,34.667,449.4,382.1,428.4,364.2,64.2,429.7,365.3,64.4,8.01,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,0:17,448.2,2,15.74,385.2,2,14.77,1012.8,31.6,99.64,30.481,34.655,455.3,391,434.6,373.2,61.4,435.9,374.3,61.6,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,3:17,440.1,2,15.02,382,2,14.59,1012.8,30.9,99.62,30.348,34.566,446.8,387.6,426.6,370.1,56.5,427.9,371.2,56.7,8.008,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,6:17,460.6,2,14.77,396.2,2,14.1,1011.3,30.1,98.92,30.44,34.691,467.5,401.9,445.6,383,62.5,446.9,384.2,62.7,7.993,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,9:17,457.8,2,14.57,402.5,2,14.02,1010.9,29.4,98.73,30.45,34.715,464.6,408.2,442.6,388.9,53.7,443.9,390,53.9,8.001,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,12:17,452.4,2,16.87,404.8,2,15.07,1012,29.1,98.53,30.49,34.737,460.2,411,438.9,391.9,46.9,440.2,393.1,47.1,7.998,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,15:17,448,2,19.19,389.4,2,18.78,1011.5,30.7,97.94,30.778,34.737,456.7,396.9,435,378,57,436.3,379.2,57.2,8,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,18:17,441.6,2,17.44,378.8,2,15.49,1008.9,32.8,99.77,31.034,34.733,449.4,384.7,426.6,365.2,61.4,427.9,366.3,61.6,8.006,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/20/2012,21:17,450.7,2,17.16,375.4,2,15.6,1008.7,33.1,100.85,30.789,34.676,458.6,381.4,435.5,362.2,73.3,436.8,363.3,73.5,8.003,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/21/2012,0:17,449.6,2,16.52,376.5,2,15.29,1009.9,32.3,100.06,30.646,34.678,457.2,382.3,434.9,363.7,71.2,436.2,364.8,71.4,8.004,2
LA_PARGUERA_67W_18N,17.954,-67.051,9/21/2012,3:17,462.1,2,15.79,394,2,15.05,1010.4,31.4,99.33,30.585,34.69,469.6,400,447,380.7,66.2,448.3,381.9,66.4,-999,4
LA_PARGUERA_67W_18N,17.954,-67.051,9/21/2012,6:17,452.4,2,15.53,396.3,2,14.86,1009.5,30.6,99.13,30.667,34.742,459.6,402.3,437,382.5,54.5,438.3,383.6,54.6,8.001,2
